player,nationality,position,team,comp_level,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,Season,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Tim Dierßen,de GER,MF,Hannover 96,de Bundesliga,22,1996,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,21.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lucas Digne,fr FRA,DF,Everton,eng Premier League,25,1993,35.0,33.0,2965.0,4.0,4.0,0.0,0.0,5.0,1.0,0.12,0.12,0.24,0.12,0.24,1.3,1.3,0.04,0.04,2018-2019,32.9,10.0,11.0,29.4,0.3,0.12,0.4,0.04,2.7,2.7,1478.0,2119.0,69.7,23389.0,10150.0,793.0,934.0,84.9,501.0,716.0,70.0,125.0,301.0,41.5,71.0,99.0,52.0,34.0,167.0,1558.0,554.0,90.0,0.0,4.0,280.0,89.0,34.0,48.0,1.0,375.0,7.0,77.0,111.0,3.37,63.0,40.0,4.0,0.0,9.0,0.27,6.0,2.0,1.0,0.0,0.0,71.0,46.0,45.0,18.0,8.0,43.0,9.0,34.0,60.0,116.0,0.0,2503.0,119.0,649.0,1020.0,858.0,32.0,2503.0,1093.0,82.0,59.0,5.0,1200.0,31.0,30.0,0.0,39.0,32.0,2.0,0.0,0.0,1.0,181.0,87.0,43.0,66.9
Mitchell Dijks,nl NED,DF,Bologna,it Serie A,25,1993,25.0,23.0,2023.0,1.0,0.0,0.0,0.0,5.0,1.0,0.04,0.0,0.04,0.04,0.04,0.4,0.4,0.02,0.02,2018-2019,22.5,4.0,0.0,44.4,0.18,0.11,0.25,0.04,0.6,0.6,705.0,987.0,71.4,11854.0,5412.0,334.0,390.0,85.6,312.0,423.0,73.8,47.0,102.0,46.1,15.0,57.0,18.0,9.0,98.0,755.0,231.0,8.0,0.0,2.0,84.0,1.0,0.0,1.0,0.0,222.0,1.0,43.0,42.0,1.87,30.0,7.0,0.0,3.0,2.0,0.09,1.0,0.0,0.0,1.0,0.0,30.0,18.0,19.0,7.0,4.0,18.0,1.0,17.0,23.0,49.0,0.0,1244.0,59.0,320.0,532.0,415.0,23.0,1244.0,656.0,96.0,75.0,11.0,673.0,35.0,23.0,0.0,46.0,36.0,3.0,0.0,0.0,0.0,132.0,42.0,33.0,56.0
Javairô Dilrosun,nl NED,"FW,MF",Hertha BSC,de Bundesliga,20,1998,17.0,7.0,898.0,2.0,3.0,0.0,0.0,2.0,0.0,0.2,0.3,0.5,0.2,0.5,0.5,0.5,0.05,0.05,2018-2019,10.0,5.0,0.0,45.5,0.5,0.18,0.4,0.04,1.5,1.5,177.0,248.0,71.4,2482.0,781.0,105.0,121.0,86.8,50.0,74.0,67.6,9.0,25.0,36.0,12.0,10.0,10.0,2.0,22.0,236.0,9.0,1.0,0.0,2.0,32.0,2.0,0.0,0.0,0.0,6.0,3.0,8.0,35.0,3.51,23.0,0.0,2.0,4.0,5.0,0.5,4.0,0.0,1.0,0.0,0.0,14.0,10.0,7.0,5.0,2.0,18.0,2.0,16.0,7.0,9.0,0.0,362.0,7.0,61.0,159.0,154.0,18.0,362.0,236.0,36.0,29.0,13.0,237.0,27.0,14.0,0.0,8.0,21.0,0.0,0.0,0.0,0.0,47.0,3.0,16.0,15.8
Federico Dimarco,it ITA,"DF,MF",Parma,it Serie A,20,1997,13.0,10.0,892.0,1.0,0.0,0.0,0.0,4.0,0.0,0.1,0.0,0.1,0.1,0.1,0.5,0.5,0.05,0.05,2018-2019,9.9,3.0,0.0,23.1,0.3,0.08,0.33,0.03,0.5,0.5,322.0,447.0,72.0,5602.0,2152.0,165.0,185.0,89.2,120.0,155.0,77.4,31.0,76.0,40.8,9.0,28.0,11.0,2.0,38.0,339.0,103.0,16.0,0.0,4.0,45.0,13.0,2.0,8.0,0.0,74.0,5.0,17.0,18.0,1.82,10.0,4.0,1.0,1.0,2.0,0.2,0.0,0.0,0.0,1.0,0.0,22.0,7.0,10.0,8.0,4.0,13.0,6.0,7.0,15.0,27.0,0.0,565.0,36.0,168.0,247.0,164.0,11.0,565.0,282.0,21.0,16.0,3.0,282.0,12.0,14.0,0.0,13.0,6.0,1.0,0.0,1.0,0.0,63.0,4.0,13.0,23.5
Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,24,1993,21.0,21.0,1890.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,645.0,64.7,13527.0,10691.0,54.0,55.0,98.2,178.0,184.0,96.7,185.0,401.0,46.1,0.0,5.0,1.0,0.0,0.0,389.0,251.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,685.0,624.0,683.0,2.0,0.0,0.0,685.0,311.0,0.0,0.0,0.0,202.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,100.0
Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,27,1991,20.0,17.0,1344.0,1.0,3.0,0.0,0.0,5.0,0.0,0.07,0.2,0.27,0.07,0.27,0.4,0.4,0.03,0.03,2018-2019,14.9,3.0,0.0,37.5,0.2,0.13,0.33,0.05,0.6,0.6,464.0,600.0,77.3,7444.0,2001.0,241.0,279.0,86.4,159.0,200.0,79.5,42.0,72.0,58.3,27.0,64.0,20.0,1.0,93.0,589.0,9.0,1.0,8.0,4.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,48.0,3.21,44.0,0.0,0.0,1.0,6.0,0.4,6.0,0.0,0.0,0.0,0.0,27.0,15.0,11.0,10.0,6.0,16.0,3.0,13.0,11.0,5.0,0.0,735.0,8.0,113.0,427.0,197.0,15.0,735.0,391.0,7.0,11.0,1.0,539.0,25.0,17.0,0.0,29.0,12.0,2.0,0.0,0.0,0.0,64.0,7.0,16.0,30.4
Ismaël Diomandé,ci CIV,"MF,DF",Caen,fr Ligue 1,25,1992,18.0,14.0,1293.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.07,0.07,0.0,0.07,0.2,0.2,0.02,0.02,2018-2019,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.2,-0.2,491.0,597.0,82.2,9615.0,2875.0,196.0,219.0,89.5,189.0,214.0,88.3,88.0,133.0,66.2,4.0,46.0,2.0,1.0,50.0,582.0,15.0,15.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,1.11,16.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,28.0,15.0,15.0,12.0,1.0,17.0,7.0,10.0,10.0,37.0,0.0,729.0,42.0,238.0,463.0,36.0,1.0,729.0,414.0,6.0,4.0,0.0,457.0,13.0,13.0,1.0,27.0,18.0,1.0,0.0,0.0,0.0,99.0,14.0,10.0,58.3
Federico Dionisi,it ITA,"FW,MF",Frosinone,it Serie A,31,1987,9.0,1.0,204.0,1.0,0.0,0.0,0.0,2.0,0.0,0.44,0.0,0.44,0.44,0.44,1.0,1.0,0.43,0.43,2018-2019,2.3,3.0,0.0,27.3,1.32,0.09,0.33,0.09,0.0,0.0,40.0,62.0,64.5,596.0,194.0,23.0,31.0,74.2,14.0,20.0,70.0,2.0,3.0,66.7,6.0,4.0,4.0,2.0,9.0,59.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,4.41,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,1.0,34.0,59.0,14.0,94.0,65.0,2.0,7.0,0.0,89.0,6.0,8.0,0.0,9.0,8.0,6.0,0.0,0.0,0.0,8.0,4.0,10.0,28.6
Lois Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,25,1992,30.0,19.0,1591.0,5.0,1.0,0.0,0.0,3.0,0.0,0.28,0.06,0.34,0.28,0.34,8.1,8.1,0.46,0.46,2018-2019,17.7,18.0,0.0,46.2,1.02,0.13,0.28,0.21,-3.1,-3.1,195.0,318.0,61.3,2625.0,488.0,112.0,158.0,70.9,64.0,96.0,66.7,5.0,18.0,27.8,19.0,7.0,5.0,3.0,18.0,309.0,8.0,1.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,20.0,39.0,2.21,28.0,0.0,2.0,8.0,4.0,0.23,3.0,0.0,0.0,0.0,0.0,17.0,12.0,3.0,9.0,5.0,14.0,0.0,14.0,1.0,9.0,0.0,491.0,7.0,44.0,169.0,288.0,90.0,491.0,287.0,34.0,16.0,20.0,359.0,36.0,35.0,0.0,29.0,28.0,6.0,0.0,0.0,0.0,52.0,27.0,55.0,32.9
Issa Diop,fr FRA,DF,West Ham,eng Premier League,21,1997,33.0,33.0,2970.0,1.0,0.0,0.0,0.0,4.0,0.0,0.03,0.0,0.03,0.03,0.03,1.2,1.2,0.04,0.04,2018-2019,33.0,4.0,0.0,33.3,0.12,0.08,0.25,0.1,-0.2,-0.2,979.0,1141.0,85.8,17816.0,6311.0,393.0,447.0,87.9,478.0,526.0,90.9,93.0,131.0,71.0,4.0,25.0,0.0,0.0,73.0,1112.0,26.0,22.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,12.0,7.0,0.21,5.0,0.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,68.0,38.0,47.0,21.0,0.0,58.0,36.0,22.0,64.0,161.0,4.0,1540.0,210.0,764.0,766.0,22.0,17.0,1540.0,679.0,9.0,5.0,0.0,796.0,13.0,1.0,0.0,18.0,16.0,3.0,0.0,0.0,1.0,172.0,75.0,49.0,60.5
Papakouli Diop,sn SEN,MF,Eibar,es La Liga,32,1986,28.0,27.0,2352.0,1.0,1.0,0.0,0.0,11.0,0.0,0.04,0.04,0.08,0.04,0.08,2.5,2.5,0.09,0.09,2018-2019,26.1,5.0,0.0,13.9,0.19,0.03,0.2,0.07,-1.5,-1.5,829.0,1146.0,72.3,15640.0,4202.0,318.0,414.0,76.8,411.0,521.0,78.9,89.0,157.0,56.7,10.0,127.0,12.0,2.0,157.0,1120.0,21.0,20.0,1.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,59.0,2.26,49.0,0.0,2.0,5.0,1.0,0.04,0.0,0.0,1.0,0.0,0.0,66.0,40.0,14.0,44.0,8.0,21.0,1.0,20.0,37.0,27.0,0.0,1394.0,27.0,166.0,903.0,338.0,35.0,1394.0,624.0,13.0,22.0,4.0,748.0,30.0,12.0,0.0,68.0,47.0,1.0,0.0,0.0,0.0,170.0,98.0,76.0,56.3
Sofiane Diop,fr FRA,"MF,FW",Monaco,fr Ligue 1,18,2000,13.0,9.0,741.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.07,0.07,2018-2019,8.2,2.0,0.0,20.0,0.24,0.0,0.0,0.06,-0.6,-0.6,161.0,239.0,67.4,2336.0,570.0,96.0,113.0,85.0,40.0,63.0,63.5,13.0,27.0,48.1,8.0,15.0,3.0,0.0,18.0,230.0,9.0,1.0,2.0,4.0,16.0,3.0,1.0,0.0,1.0,4.0,0.0,14.0,20.0,2.43,12.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,3.0,6.0,3.0,6.0,0.0,6.0,8.0,6.0,0.0,343.0,2.0,47.0,178.0,124.0,11.0,343.0,242.0,24.0,19.0,5.0,243.0,23.0,22.0,0.0,18.0,11.0,1.0,0.0,0.0,0.0,48.0,7.0,11.0,38.9
Assane Dioussé,sn SEN,MF,Chievo,it Serie A,20,1997,14.0,9.0,892.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.02,0.02,2018-2019,9.9,2.0,0.0,28.6,0.2,0.0,0.0,0.03,-0.2,-0.2,397.0,495.0,80.2,7117.0,2165.0,175.0,194.0,90.2,164.0,198.0,82.8,42.0,72.0,58.3,5.0,38.0,5.0,2.0,45.0,471.0,21.0,19.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,14.0,1.41,10.0,1.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,24.0,16.0,11.0,8.0,5.0,14.0,4.0,10.0,19.0,13.0,2.0,597.0,25.0,144.0,397.0,70.0,0.0,597.0,332.0,6.0,15.0,1.0,367.0,12.0,4.0,0.0,16.0,8.0,1.0,0.0,0.0,0.0,92.0,4.0,13.0,23.5
Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,20,1997,7.0,2.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,2018-2019,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,120.0,142.0,84.5,2126.0,597.0,50.0,56.0,89.3,56.0,66.0,84.8,11.0,14.0,78.6,2.0,12.0,1.0,0.0,15.0,138.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.83,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,168.0,9.0,47.0,108.0,14.0,1.0,168.0,88.0,4.0,3.0,0.0,113.0,3.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,30.0,3.0,3.0,50.0
Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,20,1998,4.0,1.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,69.0,75.4,878.0,388.0,25.0,32.0,78.1,23.0,28.0,82.1,3.0,7.0,42.9,1.0,0.0,0.0,0.0,2.0,66.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,16.0,0.0,97.0,14.0,66.0,25.0,7.0,1.0,97.0,43.0,0.0,2.0,0.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,4.0,50.0
Djené,tg TOG,DF,Getafe,es La Liga,26,1991,34.0,34.0,2976.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.02,0.02,2018-2019,33.1,1.0,0.0,8.3,0.03,0.0,0.0,0.06,-0.7,-0.7,705.0,991.0,71.1,15319.0,6000.0,193.0,257.0,75.1,385.0,475.0,81.1,119.0,222.0,53.6,5.0,62.0,8.0,2.0,81.0,954.0,32.0,28.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,4.0,5.0,19.0,22.0,0.67,14.0,2.0,0.0,2.0,4.0,0.12,1.0,0.0,0.0,2.0,0.0,54.0,34.0,43.0,11.0,0.0,27.0,11.0,16.0,74.0,154.0,3.0,1348.0,181.0,641.0,649.0,76.0,20.0,1348.0,500.0,17.0,9.0,2.0,414.0,18.0,11.0,1.0,51.0,30.0,0.0,1.0,3.0,0.0,265.0,87.0,71.0,55.1
Koffi Djidji,ci CIV,DF,Torino,it Serie A,25,1992,17.0,16.0,1387.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,2018-2019,15.4,1.0,0.0,50.0,0.06,0.0,0.0,0.03,-0.1,-0.1,493.0,600.0,82.2,9157.0,3179.0,194.0,214.0,90.7,232.0,261.0,88.9,58.0,103.0,56.3,0.0,28.0,2.0,0.0,44.0,573.0,24.0,20.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,8.0,0.52,7.0,0.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,37.0,23.0,27.0,9.0,1.0,26.0,19.0,7.0,24.0,72.0,1.0,787.0,104.0,388.0,375.0,29.0,1.0,787.0,402.0,8.0,11.0,1.0,397.0,11.0,7.0,0.0,13.0,3.0,0.0,0.0,1.0,0.0,97.0,23.0,31.0,42.6
Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,25,1992,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,54.0,83.3,1029.0,352.0,11.0,11.0,100.0,24.0,28.0,85.7,10.0,14.0,71.4,0.0,5.0,0.0,0.0,5.0,50.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,60.0,6.0,29.0,30.0,1.0,0.0,60.0,29.0,0.0,0.0,0.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,23,1994,31.0,31.0,2754.0,1.0,0.0,0.0,0.0,9.0,1.0,0.03,0.0,0.03,0.03,0.03,1.2,1.2,0.04,0.04,2018-2019,30.6,1.0,0.0,14.3,0.03,0.14,1.0,0.17,-0.2,-0.2,1175.0,1418.0,82.9,24773.0,9459.0,351.0,411.0,85.4,625.0,702.0,89.0,190.0,277.0,68.6,3.0,51.0,5.0,0.0,68.0,1352.0,65.0,51.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,11.0,1.0,12.0,22.0,0.72,18.0,0.0,1.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,48.0,37.0,33.0,13.0,2.0,56.0,31.0,25.0,83.0,183.0,3.0,1840.0,212.0,1065.0,750.0,38.0,17.0,1840.0,799.0,7.0,5.0,1.0,961.0,14.0,13.0,0.0,50.0,43.0,1.0,0.0,2.0,0.0,175.0,83.0,53.0,61.0
Papy Djilobodji,sn SEN,DF,Guingamp,fr Ligue 1,29,1988,4.0,2.0,175.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.06,0.06,2018-2019,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.1,-0.1,59.0,88.0,67.0,1531.0,610.0,12.0,16.0,75.0,32.0,39.0,82.1,15.0,32.0,46.9,1.0,12.0,1.0,0.0,10.0,82.0,5.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.54,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,11.0,0.0,110.0,12.0,42.0,64.0,6.0,2.0,110.0,50.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,4.0,69.2
Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,25,1993,24.0,20.0,1807.0,1.0,2.0,0.0,0.0,3.0,0.0,0.05,0.1,0.15,0.05,0.15,1.0,1.0,0.05,0.05,2018-2019,20.1,3.0,0.0,30.0,0.15,0.1,0.33,0.1,0.0,0.0,946.0,1046.0,90.4,18660.0,5669.0,298.0,324.0,92.0,513.0,538.0,95.4,113.0,148.0,76.4,6.0,20.0,3.0,1.0,37.0,1002.0,41.0,33.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,4.0,16.0,0.8,13.0,0.0,2.0,0.0,6.0,0.3,4.0,0.0,2.0,0.0,0.0,32.0,22.0,18.0,12.0,2.0,21.0,11.0,10.0,34.0,96.0,0.0,1279.0,168.0,698.0,544.0,43.0,17.0,1279.0,730.0,5.0,8.0,1.0,783.0,13.0,4.0,0.0,22.0,20.0,0.0,0.0,0.0,1.0,126.0,51.0,40.0,56.0
Johan Djourou,ch SUI,DF,SPAL,it Serie A,31,1987,5.0,3.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.16,0.16,2018-2019,3.1,1.0,0.0,100.0,0.32,0.0,0.0,0.49,-0.5,-0.5,103.0,115.0,89.6,1845.0,593.0,45.0,49.0,91.8,42.0,47.0,89.4,13.0,14.0,92.9,0.0,1.0,0.0,0.0,1.0,108.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,5.0,3.0,2.0,4.0,20.0,0.0,150.0,22.0,101.0,46.0,3.0,1.0,150.0,58.0,1.0,1.0,0.0,83.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,4.0,66.7
Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,26,1992,24.0,24.0,2160.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,760.0,48.3,15988.0,14024.0,24.0,25.0,96.0,110.0,111.0,99.1,232.0,622.0,37.3,0.0,52.0,0.0,0.0,0.0,498.0,261.0,106.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.12,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,3.0,816.0,630.0,813.0,3.0,0.0,0.0,816.0,366.0,0.0,1.0,1.0,247.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,56.0,7.0,0.0,100.0
Matt Doherty,ie IRL,"DF,MF",Wolves,eng Premier League,26,1992,38.0,35.0,3144.0,4.0,5.0,0.0,0.0,5.0,0.0,0.11,0.14,0.26,0.11,0.26,4.4,4.4,0.13,0.13,2018-2019,34.9,17.0,0.0,37.0,0.49,0.09,0.24,0.1,-0.4,-0.4,1324.0,1838.0,72.0,20796.0,8973.0,690.0,826.0,83.5,476.0,649.0,73.3,90.0,191.0,47.1,37.0,85.0,30.0,8.0,129.0,1457.0,371.0,4.0,3.0,17.0,62.0,0.0,0.0,0.0,0.0,367.0,10.0,55.0,95.0,2.72,70.0,6.0,8.0,6.0,10.0,0.29,7.0,0.0,0.0,2.0,0.0,67.0,42.0,48.0,15.0,4.0,49.0,7.0,42.0,60.0,107.0,2.0,2288.0,116.0,544.0,984.0,774.0,103.0,2288.0,904.0,80.0,45.0,19.0,1264.0,44.0,23.0,0.0,30.0,21.0,3.0,2.0,0.0,1.0,166.0,145.0,101.0,58.9
Keagan Dolly,za RSA,FW,Montpellier,fr Ligue 1,25,1993,3.0,2.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,2018-2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,34.0,41.0,82.9,754.0,276.0,13.0,14.0,92.9,10.0,12.0,83.3,10.0,12.0,83.3,1.0,6.0,2.0,0.0,7.0,33.0,8.0,5.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.09,1.0,3.0,0.0,0.0,1.0,1.02,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,6.0,29.0,16.0,2.0,50.0,32.0,2.0,2.0,0.0,38.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0
Jaume Doménech,es ESP,GK,Valencia,es La Liga,27,1990,4.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-2019,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,92.0,64.1,2118.0,1850.0,9.0,9.0,100.0,15.0,17.0,88.2,35.0,65.0,53.8,0.0,0.0,0.0,0.0,0.0,52.0,39.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,102.0,93.0,102.0,0.0,0.0,0.0,102.0,40.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,100.0
